id,campaign_id,campaign_name,channel,date,impressions,clicks,conversions,spend_usd,revenue_usd,ctr,cpc,cpl,conversion_rate,roas,bounce_rate,ad_quality,audience_age_group,audience_device,region,ad_format,objective,budget_type
2519,3519,Campaign_2519,Organic Search,2023-03-05,5427,452,136,2528.30,3225.01,0.0833,5.59,18.59,0.3009,1.28,0.9167,3,35-44,Mobile,North America,Video,Awareness,Lifetime
2520,3520,Campaign_2520,Facebook Ads,2023-06-21,47244,2052,104,4530.45,7684.58,0.0434,2.21,43.56,0.0507,1.70,0.9566,2,18-24,Tablet,Europe,Image,Awareness,Daily
2521,3521,Campaign_2521,Organic Search,2023-02-28,6361,4216,304,3176.31,1739.34,0.6628,0.75,10.45,0.0721,0.55,0.3372,5,35-44,Mobile,Europe,Carousel,Conversion,Lifetime
2522,3522,Campaign_2522,Facebook Ads,2023-11-04,26475,2975,338,2020.84,2512.90,0.1124,0.68,5.98,0.1136,1.24,0.8876,5,25-34,Tablet,Asia-Pacific,Carousel,Consideration,Daily
2523,3523,Campaign_2523,Organic Search,2024-03-21,1641,3043,16,645.62,1087.68,1.8544,0.21,40.35,0.0053,1.68,-0.8544,4,35-44,Tablet,Europe,Carousel,Awareness,Daily
2524,3524,Campaign_2524,Email,2023-11-23,22730,1136,53,1504.05,1158.38,0.0500,1.32,28.38,0.0467,0.77,0.9500,4,45-54,Mobile,North America,Image,Conversion,Daily
2525,3525,Campaign_2525,Organic Search,2023-12-24,22113,4390,111,4892.78,3990.99,0.1985,1.11,44.08,0.0253,0.82,0.8015,3,45-54,Mobile,LATAM,Text,Consideration,Daily
2526,3526,Campaign_2526,Google Ads,2024-11-17,21011,2616,171,2214.95,3672.59,0.1245,0.85,12.95,0.0654,1.66,0.8755,1,35-44,Tablet,Asia-Pacific,Text,Awareness,Daily
2527,3527,Campaign_2527,Organic Search,2024-02-18,43853,4538,415,2385.61,5552.30,0.1035,0.53,5.75,0.0914,2.33,0.8965,2,55+,Desktop,Europe,Video,Conversion,Lifetime
2528,3528,Campaign_2528,LinkedIn,2024-01-02,20659,821,418,2518.06,6507.60,0.0397,3.07,6.02,0.5091,2.58,0.9603,4,35-44,Tablet,North America,Text,Consideration,Daily
2529,3529,Campaign_2529,Organic Search,2023-09-16,37818,3722,461,4426.31,8258.54,0.0984,1.19,9.60,0.1239,1.87,0.9016,2,45-54,Desktop,Asia-Pacific,Text,Consideration,Daily
2530,3530,Campaign_2530,Google Ads,2023-06-10,38321,3298,304,3039.45,5127.16,0.0861,0.92,10.00,0.0922,1.69,0.9139,5,45-54,Tablet,Europe,Carousel,Conversion,Lifetime
2531,3531,Campaign_2531,Google Ads,2023-05-16,22309,1719,437,3483.70,5088.65,0.0771,2.03,7.97,0.2542,1.46,0.9229,2,18-24,Desktop,North America,Carousel,Consideration,Lifetime
2532,3532,Campaign_2532,Facebook Ads,2023-10-12,19688,1606,143,1977.60,1942.74,0.0816,1.23,13.83,0.0890,0.98,0.9184,4,25-34,Mobile,Europe,Carousel,Conversion,Daily
2533,3533,Campaign_2533,Email,2023-10-16,29176,3008,84,193.98,168.07,0.1031,0.06,2.31,0.0279,0.87,0.8969,4,18-24,Mobile,North America,Text,Conversion,Lifetime
2534,3534,Campaign_2534,Organic Search,2023-08-15,4343,1201,11,4658.32,11551.43,0.2765,3.88,423.48,0.0092,2.48,0.7235,4,55+,Desktop,Europe,Video,Consideration,Lifetime
2535,3535,Campaign_2535,Facebook Ads,2024-02-10,3056,1267,251,4748.18,7893.93,0.4146,3.75,18.92,0.1981,1.66,0.5854,3,25-34,Desktop,Asia-Pacific,Text,Conversion,Daily
2536,3536,Campaign_2536,Email,2024-10-07,20192,2281,215,4748.31,11755.87,0.1130,2.08,22.09,0.0943,2.48,0.8870,5,35-44,Desktop,Asia-Pacific,Video,Conversion,Daily
2537,3537,Campaign_2537,Organic Search,2023-05-26,24476,4392,125,4721.25,10671.01,0.1794,1.07,37.77,0.0285,2.26,0.8206,3,35-44,Desktop,Asia-Pacific,Text,Awareness,Daily
2538,3538,Campaign_2538,LinkedIn,2023-03-31,10416,3994,97,4085.45,4023.11,0.3834,1.02,42.12,0.0243,0.98,0.6166,4,55+,Mobile,Europe,Image,Conversion,Daily
2539,3539,Campaign_2539,Organic Search,2024-01-14,40994,2092,391,3438.75,6106.42,0.0510,1.64,8.79,0.1869,1.78,0.9490,4,45-54,Tablet,Europe,Text,Consideration,Lifetime
2540,3540,Campaign_2540,Google Ads,2023-03-28,1886,755,491,4230.32,6810.99,0.4003,5.60,8.62,0.6503,1.61,0.5997,2,35-44,Mobile,Asia-Pacific,Image,Conversion,Lifetime
2541,3541,Campaign_2541,Google Ads,2023-05-03,9584,2719,404,3022.70,4714.46,0.2837,1.11,7.48,0.1486,1.56,0.7163,4,18-24,Tablet,Asia-Pacific,Video,Consideration,Daily
2542,3542,Campaign_2542,LinkedIn,2024-10-10,28766,2163,303,715.13,1327.59,0.0752,0.33,2.36,0.1401,1.86,0.9248,4,45-54,Mobile,LATAM,Text,Awareness,Daily
2543,3543,Campaign_2543,Facebook Ads,2023-05-06,19830,3027,391,1986.53,5870.60,0.1526,0.66,5.08,0.1292,2.96,0.8474,5,35-44,Desktop,North America,Text,Consideration,Daily
2544,3544,Campaign_2544,Email,2023-03-06,21289,4399,27,4857.91,12301.45,0.2066,1.10,179.92,0.0061,2.53,0.7934,5,45-54,Mobile,LATAM,Video,Conversion,Daily
2545,3545,Campaign_2545,Organic Search,2023-09-19,12530,4428,335,1788.13,4933.95,0.3534,0.40,5.34,0.0757,2.76,0.6466,2,25-34,Mobile,North America,Carousel,Consideration,Daily
2546,3546,Campaign_2546,Google Ads,2024-09-22,4591,472,265,4345.75,2494.89,0.1028,9.21,16.40,0.5614,0.57,0.8972,1,35-44,Desktop,Europe,Carousel,Awareness,Daily
2547,3547,Campaign_2547,Facebook Ads,2024-05-19,29342,2071,51,511.40,435.12,0.0706,0.25,10.03,0.0246,0.85,0.9294,3,35-44,Desktop,North America,Image,Awareness,Lifetime
2548,3548,Campaign_2548,LinkedIn,2024-07-31,22395,3843,142,1704.21,1213.24,0.1716,0.44,12.00,0.0370,0.71,0.8284,5,45-54,Mobile,North America,Text,Awareness,Daily
2549,3549,Campaign_2549,Google Ads,2024-11-15,17738,4181,131,1787.22,2069.74,0.2357,0.43,13.64,0.0313,1.16,0.7643,1,25-34,Mobile,Europe,Carousel,Consideration,Lifetime
2550,3550,Campaign_2550,LinkedIn,2023-05-31,3631,580,345,305.43,490.13,0.1597,0.53,0.89,0.5948,1.60,0.8403,4,18-24,Tablet,Europe,Video,Consideration,Daily
2551,3551,Campaign_2551,Organic Search,2023-07-09,18905,140,206,639.52,1346.27,0.0074,4.57,3.10,1.4714,2.11,0.9926,4,25-34,Tablet,Europe,Video,Consideration,Lifetime
2552,3552,Campaign_2552,Email,2023-10-29,20056,3422,483,1006.17,1762.89,0.1706,0.29,2.08,0.1411,1.75,0.8294,4,18-24,Mobile,Asia-Pacific,Text,Awareness,Daily
2553,3553,Campaign_2553,Google Ads,2023-07-31,45138,1992,479,4197.19,11575.68,0.0441,2.11,8.76,0.2405,2.76,0.9559,2,55+,Tablet,Asia-Pacific,Image,Consideration,Lifetime
2554,3554,Campaign_2554,Google Ads,2023-10-26,24546,3855,61,363.84,1036.81,0.1571,0.09,5.96,0.0158,2.85,0.8429,2,25-34,Desktop,North America,Video,Awareness,Lifetime
2555,3555,Campaign_2555,Organic Search,2024-11-05,36447,1290,362,1528.57,1389.17,0.0354,1.18,4.22,0.2806,0.91,0.9646,3,18-24,Mobile,Europe,Text,Awareness,Daily
2556,3556,Campaign_2556,Facebook Ads,2024-02-21,38190,1808,485,100.37,264.20,0.0473,0.06,0.21,0.2683,2.63,0.9527,1,45-54,Mobile,Asia-Pacific,Image,Conversion,Daily
2557,3557,Campaign_2557,Email,2024-07-12,27014,147,131,3493.36,5953.75,0.0054,23.76,26.67,0.8912,1.70,0.9946,1,18-24,Tablet,Europe,Carousel,Conversion,Daily
2558,3558,Campaign_2558,Google Ads,2023-10-29,8463,1529,40,3120.50,5096.79,0.1807,2.04,78.01,0.0262,1.63,0.8193,1,55+,Mobile,North America,Text,Awareness,Daily
2559,3559,Campaign_2559,Email,2024-07-03,43381,4676,200,3242.66,7984.56,0.1078,0.69,16.21,0.0428,2.46,0.8922,4,18-24,Mobile,Asia-Pacific,Image,Awareness,Daily
2560,3560,Campaign_2560,Google Ads,2023-11-29,2780,1882,98,1903.19,1394.76,0.6770,1.01,19.42,0.0521,0.73,0.3230,3,25-34,Desktop,Asia-Pacific,Video,Awareness,Lifetime
2561,3561,Campaign_2561,Email,2023-09-22,27107,2635,310,1080.93,2925.25,0.0972,0.41,3.49,0.1176,2.71,0.9028,3,18-24,Mobile,LATAM,Carousel,Conversion,Daily
2562,3562,Campaign_2562,LinkedIn,2023-07-11,32587,3697,283,3615.59,7871.71,0.1135,0.98,12.78,0.0765,2.18,0.8865,3,25-34,Tablet,North America,Video,Awareness,Lifetime
2563,3563,Campaign_2563,Google Ads,2024-08-15,43192,129,356,4065.03,10927.43,0.0030,31.51,11.42,2.7597,2.69,0.9970,2,55+,Desktop,Asia-Pacific,Video,Conversion,Lifetime
2564,3564,Campaign_2564,Email,2023-12-24,40339,4759,46,736.08,2198.08,0.1180,0.15,16.00,0.0097,2.99,0.8820,3,18-24,Tablet,North America,Carousel,Conversion,Daily
2565,3565,Campaign_2565,Facebook Ads,2023-06-09,25968,2273,136,2459.81,4415.39,0.0875,1.08,18.09,0.0598,1.80,0.9125,2,18-24,Mobile,North America,Text,Consideration,Daily
2566,3566,Campaign_2566,LinkedIn,2023-09-02,34593,2619,129,1281.14,939.27,0.0757,0.49,9.93,0.0493,0.73,0.9243,4,55+,Tablet,Europe,Text,Consideration,Daily
2567,3567,Campaign_2567,LinkedIn,2024-06-20,44923,1822,194,882.13,808.30,0.0406,0.48,4.55,0.1065,0.92,0.9594,2,18-24,Tablet,North America,Text,Consideration,Daily
2568,3568,Campaign_2568,Facebook Ads,2024-10-23,24660,4568,116,3684.91,4823.72,0.1852,0.81,31.77,0.0254,1.31,0.8148,5,25-34,Desktop,LATAM,Video,Conversion,Lifetime
2569,3569,Campaign_2569,Email,2024-12-20,3395,1173,363,2713.58,2059.29,0.3455,2.31,7.48,0.3095,0.76,0.6545,1,35-44,Mobile,Asia-Pacific,Video,Awareness,Lifetime
2570,3570,Campaign_2570,Organic Search,2024-09-27,37913,3861,431,1120.12,2843.26,0.1018,0.29,2.60,0.1116,2.54,0.8982,5,35-44,Desktop,North America,Text,Consideration,Lifetime
2571,3571,Campaign_2571,Facebook Ads,2023-10-20,32848,3524,68,1584.50,1968.22,0.1073,0.45,23.30,0.0193,1.24,0.8927,5,25-34,Mobile,North America,Text,Conversion,Lifetime
2572,3572,Campaign_2572,Email,2024-09-05,16779,2673,457,4834.94,14213.35,0.1593,1.81,10.58,0.1710,2.94,0.8407,4,18-24,Desktop,Europe,Carousel,Awareness,Daily
2573,3573,Campaign_2573,Facebook Ads,2024-12-11,6492,1453,27,4250.96,9592.20,0.2238,2.93,157.44,0.0186,2.26,0.7762,5,25-34,Mobile,Europe,Video,Consideration,Lifetime
2574,3574,Campaign_2574,Facebook Ads,2023-06-14,30722,2628,334,4405.74,4113.09,0.0855,1.68,13.19,0.1271,0.93,0.9145,2,55+,Desktop,LATAM,Image,Conversion,Daily
2575,3575,Campaign_2575,Google Ads,2023-06-28,8111,381,13,2327.06,3932.98,0.0470,6.11,179.00,0.0341,1.69,0.9530,2,25-34,Mobile,North America,Text,Consideration,Lifetime
2576,3576,Campaign_2576,Email,2024-02-22,46855,4798,45,3137.85,5231.46,0.1024,0.65,69.73,0.0094,1.67,0.8976,3,35-44,Desktop,North America,Text,Consideration,Lifetime
2577,3577,Campaign_2577,Organic Search,2023-11-28,10984,3658,470,1915.00,3315.40,0.3330,0.52,4.07,0.1285,1.73,0.6670,2,45-54,Tablet,North America,Video,Conversion,Lifetime
2578,3578,Campaign_2578,Google Ads,2024-03-12,33016,789,396,434.67,799.46,0.0239,0.55,1.10,0.5019,1.84,0.9761,3,55+,Desktop,North America,Text,Consideration,Lifetime
2579,3579,Campaign_2579,Facebook Ads,2024-01-02,28640,4656,15,2035.29,1176.26,0.1626,0.44,135.69,0.0032,0.58,0.8374,4,18-24,Tablet,Asia-Pacific,Text,Conversion,Daily
2580,3580,Campaign_2580,Facebook Ads,2023-02-04,7792,91,477,2990.20,6625.54,0.0117,32.86,6.27,5.2418,2.22,0.9883,1,25-34,Desktop,North America,Video,Conversion,Daily
2581,3581,Campaign_2581,Facebook Ads,2023-06-17,27924,3928,423,1471.36,2527.77,0.1407,0.37,3.48,0.1077,1.72,0.8593,3,55+,Tablet,North America,Text,Consideration,Lifetime
2582,3582,Campaign_2582,Email,2024-04-20,33577,1999,455,4247.36,10522.47,0.0595,2.12,9.33,0.2276,2.48,0.9405,2,35-44,Mobile,Asia-Pacific,Carousel,Awareness,Daily
2583,3583,Campaign_2583,Email,2024-07-06,8711,3510,208,797.95,2025.50,0.4029,0.23,3.84,0.0593,2.54,0.5971,4,18-24,Tablet,Europe,Image,Awareness,Lifetime
2584,3584,Campaign_2584,Google Ads,2023-04-22,21012,2178,157,1867.29,2009.83,0.1037,0.86,11.89,0.0721,1.08,0.8963,5,25-34,Mobile,LATAM,Video,Awareness,Lifetime
2585,3585,Campaign_2585,Organic Search,2024-01-27,35333,4547,336,668.27,415.03,0.1287,0.15,1.99,0.0739,0.62,0.8713,4,25-34,Tablet,North America,Carousel,Conversion,Lifetime
2586,3586,Campaign_2586,Google Ads,2024-01-25,37435,2204,226,2053.92,4637.93,0.0589,0.93,9.09,0.1025,2.26,0.9411,3,18-24,Mobile,Asia-Pacific,Video,Consideration,Daily
2587,3587,Campaign_2587,LinkedIn,2023-09-14,40227,1287,448,246.32,725.27,0.0320,0.19,0.55,0.3481,2.94,0.9680,3,45-54,Tablet,North America,Video,Awareness,Lifetime
2588,3588,Campaign_2588,Facebook Ads,2024-05-24,5096,1816,240,1399.12,2261.88,0.3564,0.77,5.83,0.1322,1.62,0.6436,5,45-54,Desktop,Europe,Video,Consideration,Daily
2589,3589,Campaign_2589,Facebook Ads,2024-02-16,2019,1891,57,2033.64,2336.72,0.9366,1.08,35.68,0.0301,1.15,0.0634,1,55+,Mobile,Asia-Pacific,Image,Awareness,Lifetime
2590,3590,Campaign_2590,Facebook Ads,2024-05-28,25312,555,471,2416.92,2155.12,0.0219,4.35,5.13,0.8486,0.89,0.9781,5,25-34,Mobile,Asia-Pacific,Carousel,Awareness,Daily
2591,3591,Campaign_2591,Google Ads,2023-03-14,10476,1891,303,2741.30,3340.59,0.1805,1.45,9.05,0.1602,1.22,0.8195,3,55+,Tablet,Asia-Pacific,Image,Consideration,Lifetime
2592,3592,Campaign_2592,Google Ads,2024-04-09,9254,4865,304,1411.21,1862.51,0.5257,0.29,4.64,0.0625,1.32,0.4743,3,18-24,Desktop,North America,Video,Consideration,Lifetime
2593,3593,Campaign_2593,Facebook Ads,2024-07-27,33419,1444,344,2639.05,4116.09,0.0432,1.83,7.67,0.2382,1.56,0.9568,5,55+,Mobile,Europe,Text,Consideration,Daily
2594,3594,Campaign_2594,Google Ads,2023-10-30,12584,306,129,2569.57,5495.07,0.0243,8.40,19.92,0.4216,2.14,0.9757,5,25-34,Mobile,LATAM,Image,Consideration,Lifetime
2595,3595,Campaign_2595,Email,2023-02-19,6965,1770,216,1615.08,1910.49,0.2541,0.91,7.48,0.1220,1.18,0.7459,4,45-54,Desktop,Asia-Pacific,Text,Awareness,Lifetime
2596,3596,Campaign_2596,Email,2024-07-30,12464,1121,13,4159.49,2609.84,0.0899,3.71,319.96,0.0116,0.63,0.9101,1,45-54,Desktop,North America,Video,Consideration,Lifetime
2597,3597,Campaign_2597,Google Ads,2024-03-29,13439,1672,358,2750.92,3942.61,0.1244,1.65,7.68,0.2141,1.43,0.8756,4,18-24,Desktop,LATAM,Text,Conversion,Lifetime
2598,3598,Campaign_2598,Facebook Ads,2023-09-23,38489,2116,376,1694.74,4472.54,0.0550,0.80,4.51,0.1777,2.64,0.9450,3,35-44,Mobile,Asia-Pacific,Image,Awareness,Lifetime
2599,3599,Campaign_2599,Google Ads,2023-01-20,42176,1119,242,4739.33,8274.30,0.0265,4.24,19.58,0.2163,1.75,0.9735,3,55+,Tablet,North America,Carousel,Conversion,Daily
2600,3600,Campaign_2600,Google Ads,2024-01-09,33963,500,480,4233.31,12327.23,0.0147,8.47,8.82,0.9600,2.91,0.9853,2,18-24,Tablet,LATAM,Text,Awareness,Daily
2601,3601,Campaign_2601,Google Ads,2024-10-06,29440,947,144,4913.81,8643.66,0.0322,5.19,34.12,0.1521,1.76,0.9678,4,45-54,Mobile,LATAM,Image,Awareness,Daily
2602,3602,Campaign_2602,LinkedIn,2023-05-14,4273,4886,378,3476.56,4136.23,1.1435,0.71,9.20,0.0774,1.19,-0.1435,4,25-34,Mobile,Asia-Pacific,Carousel,Conversion,Lifetime
2603,3603,Campaign_2603,Email,2024-05-31,16330,3778,414,1922.20,1890.07,0.2314,0.51,4.64,0.1096,0.98,0.7686,3,25-34,Mobile,North America,Video,Awareness,Daily
2604,3604,Campaign_2604,Organic Search,2023-11-03,22494,131,393,1440.26,3220.87,0.0058,10.99,3.66,3.0000,2.24,0.9942,5,35-44,Mobile,LATAM,Carousel,Conversion,Lifetime
2605,3605,Campaign_2605,Organic Search,2024-02-29,11886,786,325,3333.42,6136.67,0.0661,4.24,10.26,0.4135,1.84,0.9339,2,35-44,Desktop,Europe,Video,Awareness,Lifetime
2606,3606,Campaign_2606,LinkedIn,2024-03-01,4212,4224,102,4905.04,9859.12,1.0028,1.16,48.09,0.0241,2.01,-0.0028,1,45-54,Mobile,Europe,Image,Consideration,Daily
2607,3607,Campaign_2607,Google Ads,2023-10-17,36523,3994,216,3152.24,7526.97,0.1094,0.79,14.59,0.0541,2.39,0.8906,4,35-44,Mobile,LATAM,Image,Awareness,Lifetime
2608,3608,Campaign_2608,LinkedIn,2024-07-19,18905,2257,357,4413.99,10217.32,0.1194,1.96,12.36,0.1582,2.31,0.8806,5,35-44,Mobile,Asia-Pacific,Carousel,Conversion,Daily
2609,3609,Campaign_2609,LinkedIn,2024-10-23,23058,3998,420,1679.06,1021.55,0.1734,0.42,4.00,0.1051,0.61,0.8266,5,25-34,Desktop,Asia-Pacific,Image,Consideration,Daily
2610,3610,Campaign_2610,Facebook Ads,2024-06-04,2080,2052,63,2064.42,5174.32,0.9865,1.01,32.77,0.0307,2.51,0.0135,5,55+,Desktop,Asia-Pacific,Image,Consideration,Lifetime
2611,3611,Campaign_2611,Email,2023-05-26,33675,1741,157,4536.06,8308.97,0.0517,2.61,28.89,0.0902,1.83,0.9483,2,25-34,Desktop,LATAM,Video,Consideration,Daily
2612,3612,Campaign_2612,Organic Search,2023-11-10,23007,1229,161,3796.49,5616.04,0.0534,3.09,23.58,0.1310,1.48,0.9466,5,25-34,Mobile,Asia-Pacific,Image,Consideration,Daily
2613,3613,Campaign_2613,Google Ads,2024-11-16,49269,2985,17,4907.98,9049.33,0.0606,1.64,288.70,0.0057,1.84,0.9394,5,45-54,Desktop,Asia-Pacific,Text,Awareness,Lifetime
2614,3614,Campaign_2614,Organic Search,2023-02-27,18105,2565,215,3885.08,7891.10,0.1417,1.51,18.07,0.0838,2.03,0.8583,2,45-54,Mobile,Europe,Video,Conversion,Daily
2615,3615,Campaign_2615,Organic Search,2024-06-09,31279,4998,318,2270.15,1983.58,0.1598,0.45,7.14,0.0636,0.87,0.8402,4,55+,Mobile,North America,Text,Consideration,Daily
2616,3616,Campaign_2616,Email,2024-10-20,47815,511,48,2678.79,4134.82,0.0107,5.24,55.81,0.0939,1.54,0.9893,4,18-24,Tablet,Europe,Carousel,Conversion,Lifetime
2617,3617,Campaign_2617,Organic Search,2023-05-17,18946,2951,55,4507.55,6035.45,0.1558,1.53,81.96,0.0186,1.34,0.8442,3,35-44,Desktop,LATAM,Text,Conversion,Daily
2618,3618,Campaign_2618,Organic Search,2023-08-27,1639,166,346,2780.65,3826.24,0.1013,16.75,8.04,2.0843,1.38,0.8987,5,35-44,Tablet,Europe,Image,Consideration,Lifetime
2619,3619,Campaign_2619,LinkedIn,2024-02-02,13502,1704,57,1314.22,957.20,0.1262,0.77,23.06,0.0335,0.73,0.8738,1,25-34,Tablet,North America,Carousel,Conversion,Lifetime
2620,3620,Campaign_2620,Email,2024-01-02,38958,4611,154,2206.32,1984.82,0.1184,0.48,14.33,0.0334,0.90,0.8816,4,25-34,Desktop,Europe,Image,Conversion,Daily
2621,3621,Campaign_2621,Facebook Ads,2024-11-07,29363,1848,54,2605.76,2357.12,0.0629,1.41,48.25,0.0292,0.90,0.9371,2,55+,Desktop,Asia-Pacific,Carousel,Conversion,Lifetime
2622,3622,Campaign_2622,Google Ads,2023-08-29,4736,709,486,528.76,757.75,0.1497,0.75,1.09,0.6855,1.43,0.8503,4,35-44,Tablet,North America,Carousel,Conversion,Lifetime
2623,3623,Campaign_2623,Organic Search,2024-06-22,17473,3287,340,3731.63,10210.59,0.1881,1.14,10.98,0.1034,2.74,0.8119,5,25-34,Mobile,LATAM,Video,Awareness,Daily
2624,3624,Campaign_2624,Google Ads,2024-05-16,35019,2172,18,591.30,600.21,0.0620,0.27,32.85,0.0083,1.02,0.9380,2,25-34,Tablet,Europe,Text,Awareness,Lifetime
2625,3625,Campaign_2625,Facebook Ads,2024-04-12,43062,3869,486,2054.34,3164.67,0.0898,0.53,4.23,0.1256,1.54,0.9102,3,45-54,Desktop,Europe,Image,Awareness,Lifetime
2626,3626,Campaign_2626,Google Ads,2024-09-02,22087,3393,150,4032.88,5158.15,0.1536,1.19,26.89,0.0442,1.28,0.8464,5,18-24,Mobile,Asia-Pacific,Carousel,Conversion,Daily
2627,3627,Campaign_2627,Facebook Ads,2024-09-29,29489,2600,358,2364.47,5836.60,0.0882,0.91,6.60,0.1377,2.47,0.9118,5,55+,Tablet,North America,Video,Awareness,Daily
2628,3628,Campaign_2628,LinkedIn,2023-12-01,37820,4940,367,4217.98,2637.57,0.1306,0.85,11.49,0.0743,0.63,0.8694,4,18-24,Tablet,Asia-Pacific,Carousel,Consideration,Lifetime
2629,3629,Campaign_2629,Organic Search,2024-10-16,20325,1636,107,1742.31,1727.25,0.0805,1.06,16.28,0.0654,0.99,0.9195,2,18-24,Tablet,Europe,Text,Conversion,Lifetime
2630,3630,Campaign_2630,Facebook Ads,2023-02-01,1271,4732,46,4790.30,4917.74,3.7231,1.01,104.14,0.0097,1.03,-2.7231,3,55+,Desktop,Europe,Carousel,Awareness,Daily
2631,3631,Campaign_2631,Google Ads,2024-04-17,19414,2797,206,1086.87,3241.49,0.1441,0.39,5.28,0.0737,2.98,0.8559,5,35-44,Tablet,North America,Text,Awareness,Lifetime
2632,3632,Campaign_2632,Organic Search,2024-07-17,25220,684,362,239.41,461.33,0.0271,0.35,0.66,0.5292,1.93,0.9729,5,25-34,Desktop,Europe,Carousel,Conversion,Daily
2633,3633,Campaign_2633,LinkedIn,2023-01-09,45466,2932,449,4368.51,3701.86,0.0645,1.49,9.73,0.1531,0.85,0.9355,2,55+,Mobile,North America,Text,Conversion,Lifetime
2634,3634,Campaign_2634,Organic Search,2024-03-03,49657,2861,482,3773.40,4454.49,0.0576,1.32,7.83,0.1685,1.18,0.9424,4,25-34,Mobile,LATAM,Image,Conversion,Lifetime
2635,3635,Campaign_2635,Facebook Ads,2024-12-22,43425,4503,434,1198.32,1101.92,0.1037,0.27,2.76,0.0964,0.92,0.8963,1,45-54,Tablet,Europe,Text,Consideration,Lifetime
2636,3636,Campaign_2636,LinkedIn,2024-03-09,10387,4065,339,4924.47,3996.26,0.3914,1.21,14.53,0.0834,0.81,0.6086,1,18-24,Desktop,North America,Text,Awareness,Lifetime
2637,3637,Campaign_2637,Google Ads,2023-08-11,12279,2789,411,2536.29,6322.86,0.2271,0.91,6.17,0.1474,2.49,0.7729,4,45-54,Tablet,North America,Image,Consideration,Lifetime
2638,3638,Campaign_2638,LinkedIn,2023-01-18,28584,1934,127,4757.77,8275.58,0.0677,2.46,37.46,0.0657,1.74,0.9323,2,18-24,Mobile,Asia-Pacific,Text,Awareness,Lifetime
2639,3639,Campaign_2639,LinkedIn,2024-06-27,45783,1568,184,2549.89,5298.74,0.0342,1.63,13.86,0.1173,2.08,0.9658,1,35-44,Desktop,Europe,Carousel,Conversion,Daily
2640,3640,Campaign_2640,Email,2023-07-29,40809,671,57,2385.78,3168.62,0.0164,3.56,41.86,0.0849,1.33,0.9836,4,55+,Mobile,Asia-Pacific,Carousel,Awareness,Lifetime
2641,3641,Campaign_2641,LinkedIn,2023-06-19,42476,4627,142,2273.24,4283.32,0.1089,0.49,16.01,0.0307,1.88,0.8911,3,35-44,Mobile,North America,Carousel,Conversion,Lifetime
2642,3642,Campaign_2642,LinkedIn,2024-04-26,11857,1587,399,1707.63,1953.40,0.1338,1.08,4.28,0.2514,1.14,0.8662,5,18-24,Desktop,LATAM,Image,Awareness,Lifetime
2643,3643,Campaign_2643,Organic Search,2024-05-03,43261,2387,96,2691.82,3418.86,0.0552,1.13,28.04,0.0402,1.27,0.9448,4,45-54,Desktop,LATAM,Text,Consideration,Daily
2644,3644,Campaign_2644,Google Ads,2023-12-30,9052,2044,46,2290.15,4879.38,0.2258,1.12,49.79,0.0225,2.13,0.7742,4,18-24,Desktop,Europe,Text,Awareness,Lifetime
2645,3645,Campaign_2645,Organic Search,2023-03-23,17995,2120,190,231.90,203.12,0.1178,0.11,1.22,0.0896,0.88,0.8822,3,35-44,Tablet,LATAM,Carousel,Conversion,Daily
2646,3646,Campaign_2646,Organic Search,2024-08-04,14580,4951,139,1339.15,2735.96,0.3396,0.27,9.63,0.0281,2.04,0.6604,3,35-44,Tablet,Europe,Text,Consideration,Lifetime
2647,3647,Campaign_2647,Facebook Ads,2023-09-11,19240,4980,102,1104.96,2906.69,0.2588,0.22,10.83,0.0205,2.63,0.7412,4,45-54,Desktop,Europe,Carousel,Consideration,Daily
2648,3648,Campaign_2648,Organic Search,2023-05-13,18910,2415,230,4343.81,3479.64,0.1277,1.80,18.89,0.0952,0.80,0.8723,2,45-54,Desktop,North America,Carousel,Awareness,Lifetime
2649,3649,Campaign_2649,Email,2024-06-02,11216,2895,426,3014.41,8270.50,0.2581,1.04,7.08,0.1472,2.74,0.7419,5,35-44,Tablet,North America,Carousel,Awareness,Lifetime
2650,3650,Campaign_2650,Email,2024-10-17,39997,3088,339,3830.23,2675.85,0.0772,1.24,11.30,0.1098,0.70,0.9228,4,18-24,Desktop,North America,Image,Consideration,Lifetime
2651,3651,Campaign_2651,Facebook Ads,2023-09-10,47111,904,412,4786.29,6568.10,0.0192,5.29,11.62,0.4558,1.37,0.9808,2,18-24,Mobile,Asia-Pacific,Video,Awareness,Lifetime
2652,3652,Campaign_2652,Google Ads,2024-03-02,25911,2778,490,3237.99,6561.05,0.1072,1.17,6.61,0.1764,2.03,0.8928,4,55+,Desktop,North America,Video,Conversion,Lifetime
2653,3653,Campaign_2653,Google Ads,2024-05-30,35866,965,48,4913.92,9329.26,0.0269,5.09,102.37,0.0497,1.90,0.9731,5,35-44,Tablet,Europe,Text,Conversion,Lifetime
2654,3654,Campaign_2654,Organic Search,2024-07-24,16438,4988,386,1593.23,1180.55,0.3034,0.32,4.13,0.0774,0.74,0.6966,1,55+,Desktop,North America,Carousel,Awareness,Daily
2655,3655,Campaign_2655,Organic Search,2023-05-17,8865,181,111,972.02,2427.41,0.0204,5.37,8.76,0.6133,2.50,0.9796,2,35-44,Desktop,Asia-Pacific,Video,Consideration,Lifetime
